userName,userID,locationID,locationName,arrivalTime,duration,preference
Julie Dasher,10,1461,Phở miến,"[5.98, 9.88]","[1.67, 3.64]",1
Julie Dasher,10,2077,Bãi Xếp,"[13.131687385419921, 14.319999999999977]","[0.52, 3.529999999999978]",2
Julie Dasher,10,1364,Tiệm mì quảng Cô Út,"[1.73, 1.87]","[2.63, 5.23]",3
Julie Dasher,10,1208,Phở Cô Mười,"[2.283098996127494, 11.239999999999942]","[0.15, 0.6200000000000001]",3
Julie Dasher,10,1892,Cơm Mậu,"[15.44815781859299, 17.230000000000096]","[0.34, 2.8799999999999812]",5
Julie Dasher,10,468,HUG COFFEE SHOP,"[2.11, 2.23]","[0.82, 6.56]",2
Rosalind Cummings,11,2069,Mộ Hàn Mặc Tử,"[15.822447766855962, 16.82000000000011]","[0.18, 0.6100000000000001]",1
Rosalind Cummings,11,1006,Quán Cơm Chay Bồ Đề,"[7.02, 7.2]","[1.48, 3.02]",4
Rosalind Cummings,11,1486,Quán trứng vịt chiên mắm cô Thanh,"[20.08, 20.76]","[0.92, 2.13]",5
Rosalind Cummings,11,345,FLC City Hotel Beach Quy Nhon,"[8.456720090354434, 12.009999999999936]","[0.04, 1.02]",2
Rosalind Cummings,11,1642,Bếp Nhà Xứ Nẫu,"[3.7920001761742803, 16.26999999999989]","[0.31, 2.3899999999999917]",5
Rosalind Cummings,11,2052,Mũi Tấn,"[9.64, 10.09]","[2.12, 3.62]",4
Rosalind Cummings,11,1574,Nhà hàng Vườn Phố,"[17.075988449712135, 20.910000000000554]","[0.51, 1.8100000000000003]",4
Rosalind Cummings,11,1027,Bún Bò Gân,"[20.2, 20.51]","[0.08, 0.13]",4
Rosalind Cummings,11,502,Cafe Nhơn,"[10.03, 11.81]","[5.61, 10.71]",5
Rosalind Cummings,11,911,Cafe Long,"[5.804529475534547, 20.759999999999756]","[0.42, 3.7389073548014586]",3
Rosalind Cummings,11,2096,Chợ Đêm Quy Nhơn,"[17.23147523858974, 21.240000000000364]","[0.03, 1.9700000000000004]",3
Rosalind Cummings,11,695,CỘNG TRÀ CHANH QUY NHƠN,"[9.07859267057181, 21.05999999999976]","[0.2, 0.7377393052797494]",1
Rosalind Cummings,11,1088,Hải Sản 7 Dũng,"[9.32, 10.08]","[1.38, 1.85]",2
Rosalind Cummings,11,357,LaCas Hotel Quy Nhơn,"[7.05187147590665, 9.92999999999994]","[1.93, 5.858856338224962]",2
Rosalind Cummings,11,2062,Tượng Đài Quang Trung,"[3.6967983456271867, 10.299999999999983]","[0.12, 1.0800000000000003]",2
Rosalind Cummings,11,173,Khách sạn Ngọc Thương,"[19.966619065240792, 21.70000000000007]","[0.33, 1.2310986411215044]",1
Rosalind Cummings,11,2041,Cháo lòng bánh hỏi Tư Hạnh,"[3.6913161731415656, 19.309999999999768]","[0.12, 0.6700000000000002]",1
Rosalind Cummings,11,2077,Bãi Xếp,"[13.22168738541992, 15.039999999999962]","[0.7000000000000001, 3.349999999999982]",2
Rosalind Cummings,11,1364,Tiệm mì quảng Cô Út,"[7.93, 8.22]","[1.07, 5.25]",5
Rosalind Cummings,11,1208,Phở Cô Mười,"[6.043098996127414, 11.80999999999993]","[0.23, 0.5700000000000001]",4
Rosalind Cummings,11,2078,Tuyệt tình Cốc,"[13.184858042813852, 22.45999999999986]","[0.09, 2.319999999999993]",1
Rosalind Cummings,11,468,HUG COFFEE SHOP,"[0.24, 0.83]","[2.33, 17.79]",3
Rosalind Cummings,11,2064,Núi Vũng Chua,"[6.437172368143039, 9.12]","[0.42, 2.039999999999999]",2
Lawrence Greenberg,12,2069,Mộ Hàn Mặc Tử,"[14.152447766855998, 16.57000000000007]","[0.03, 0.54]",3
Lawrence Greenberg,12,1006,Quán Cơm Chay Bồ Đề,"[22.65, 23.62]","[0.01, 0.12]",5
Lawrence Greenberg,12,1486,Quán trứng vịt chiên mắm cô Thanh,"[9.68, 9.88]","[1.71, 3.11]",4
Lawrence Greenberg,12,988,Bánh Cuốn Nóng,"[20.47, 21.46]","[0.01, 0.06]",3
Lawrence Greenberg,12,345,FLC City Hotel Beach Quy Nhon,"[8.396720090354435, 11.069999999999956]","[0.44, 1.07]",1
Lawrence Greenberg,12,945,Bảo Tàng Tổng Hợp Bình Định,"[6.87, 10.02]","[0.45, 1.57]",1
Lawrence Greenberg,12,350,Khách sạn Hữu Phước,"[5.58, 6.41]","[0.87, 9.91]",4
Lawrence Greenberg,12,2095,Quảng trường Quy Nhơn,"[6.527446899153508, 12.22999999999996]","[0.29, 0.8400000000000001]",5
Lawrence Greenberg,12,2067,Ghềnh Ráng Tiên Sa,"[8.424628710901375, 14.159999999999998]","[0.36, 2.699999999999985]",4
Lawrence Greenberg,12,1642,Bếp Nhà Xứ Nẫu,"[1.5120001761742785, 16.209999999999894]","[0.22, 2.8699999999999815]",2
Lawrence Greenberg,12,2052,Mũi Tấn,"[18.12, 18.9]","[0.13, 0.26]",1
Lawrence Greenberg,12,711,King Coffee,"[14.8, 16.9]","[2.07, 3.84]",3
Lawrence Greenberg,12,927,Phố Ẩm Thực Hoa Lư,"[17.49887642145594, 19.970000000000322]","[0.07, 3.3599999999999923]",2
Lawrence Greenberg,12,502,Cafe Nhơn,"[15.2, 15.67]","[1.95, 3.64]",1
Lawrence Greenberg,12,911,Cafe Long,"[7.3445294755345145, 16.679999999999843]","[0.32, 3.7489073548014584]",3
Lawrence Greenberg,12,695,CỘNG TRÀ CHANH QUY NHƠN,"[8.63859267057182, 22.97999999999972]","[0.1, 0.7477393052797494]",3
Lawrence Greenberg,12,1088,Hải Sản 7 Dũng,"[22.38, 23.2]","[0.08, 0.35]",3
Lawrence Greenberg,12,357,LaCas Hotel Quy Nhơn,"[6.281871475906649, 12.549999999999883]","[1.62, 5.118856338224978]",3
Lawrence Greenberg,12,481,Cà Phê Mận,"[5.85, 5.91]","[0.35, 0.62]",3
Lawrence Greenberg,12,2041,Cháo lòng bánh hỏi Tư Hạnh,"[4.8213161731415415, 17.079999999999817]","[0.09, 0.5]",4
Lawrence Greenberg,12,1364,Tiệm mì quảng Cô Út,"[5.07, 5.61]","[1.29, 5.25]",3
Lawrence Greenberg,12,1208,Phở Cô Mười,"[5.073098996127435, 10.089999999999966]","[0.14, 0.5700000000000001]",2
Lawrence Greenberg,12,2078,Tuyệt tình Cốc,"[15.014858042813813, 15.919999999999996]","[0.35000000000000003, 2.8599999999999817]",4
Lawrence Greenberg,12,1892,Cơm Mậu,"[15.728157818592985, 17.210000000000093]","[0.67, 2.189999999999996]",5
Lawrence Greenberg,12,468,HUG COFFEE SHOP,"[20.11, 20.79]","[0.26, 1.53]",4
Lawrence Greenberg,12,2064,Núi Vũng Chua,"[2.5871723681430354, 9.629999999999988]","[0.8, 2.3099999999999934]",3
Anna Miller,13,1486,Quán trứng vịt chiên mắm cô Thanh,"[12.98, 13.53]","[3.86, 7.49]",3
Anna Miller,13,350,Khách sạn Hữu Phước,"[1.27, 1.53]","[2.25, 6.58]",5
Anna Miller,13,2052,Mũi Tấn,"[17.72, 17.91]","[1.64, 3.76]",4
Anna Miller,13,927,Phố Ẩm Thực Hoa Lư,"[17.158876421455943, 18.950000000000163]","[0.74, 3.6699999999999857]",4
Anna Miller,13,2105,Tour Cù Lao Xanh - Quy Nhơn,"[13.86, 15.73]","[0.33, 1.81]",5
Anna Miller,13,695,CỘNG TRÀ CHANH QUY NHƠN,"[8.558592670571821, 16.929999999999847]","[0.18, 0.8077393052797495]",2
Anna Miller,13,357,LaCas Hotel Quy Nhơn,"[4.051871475906648, 13.979999999999855]","[0.34, 6.238856338224954]",3
Anna Miller,13,173,Khách sạn Ngọc Thương,"[19.95661906524079, 22.22000000000015]","[0.58, 1.6310986411215047]",1
Anna Miller,13,481,Cà Phê Mận,"[12.42, 12.9]","[0.35, 0.46]",1
Anna Miller,13,2041,Cháo lòng bánh hỏi Tư Hạnh,"[6.0413161731415155, 11.609999999999934]","[0.23, 0.6100000000000001]",3
Anna Miller,13,1364,Tiệm mì quảng Cô Út,"[10.3, 10.88]","[1.88, 9.14]",1
Anna Miller,13,1208,Phở Cô Mười,"[3.4730989961274688, 15.019999999999861]","[0.2, 0.53]",4
Anna Miller,13,2078,Tuyệt tình Cốc,"[16.582802518218976, 17.170000000000005]","[1.16, 6.256181728591196]",3
Anna Miller,13,1892,Cơm Mậu,"[14.928157818593002, 19.890000000000512]","[0.27, 2.0699999999999985]",2
Anna Miller,13,468,HUG COFFEE SHOP,"[22.42, 22.53]","[0.03, 1.02]",3
Anna Miller,13,2064,Núi Vũng Chua,"[7.177172368143039, 9.219999999999997]","[0.15, 2.2099999999999955]",2
Clifford Golden,14,2069,Mộ Hàn Mặc Tử,"[16.092447766855955, 16.69000000000009]","[0.11, 0.51]",5
Clifford Golden,14,1006,Quán Cơm Chay Bồ Đề,"[10.96, 11.59]","[0.45, 3.57]",5
Clifford Golden,14,1486,Quán trứng vịt chiên mắm cô Thanh,"[17.21, 17.75]","[0.09, 0.85]",3
Clifford Golden,14,988,Bánh Cuốn Nóng,"[9.45, 10.03]","[1.76, 7.22]",2
Clifford Golden,14,345,FLC City Hotel Beach Quy Nhon,"[6.0867200903544845, 13.869999999999896]","[0.09, 1.2000000000000002]",1
Clifford Golden,14,2092,Kỳ Co Beach,"[3.82277531182414, 13.039999999999923]","[1.1300000000000001, 2.8499999999999925]",2
Clifford Golden,14,350,Khách sạn Hữu Phước,"[10.74, 11.64]","[1.65, 7.14]",1
Clifford Golden,14,2095,Quảng trường Quy Nhơn,"[5.1974468991535065, 13.709999999999928]","[0.24, 1.0300000000000002]",5
Clifford Golden,14,2067,Ghềnh Ráng Tiên Sa,"[9.534628710901352, 14.839999999999984]","[0.07, 2.3899999999999917]",2
Clifford Golden,14,2052,Mũi Tấn,"[6.08, 6.38]","[6.06, 12.43]",4
Clifford Golden,14,927,Phố Ẩm Thực Hoa Lư,"[15.308876421455984, 20.180000000000355]","[1.0, 4.139999999999976]",5
Clifford Golden,14,2105,Tour Cù Lao Xanh - Quy Nhơn,"[22.23, 22.79]","[0.03, 0.3]",4
Clifford Golden,14,1027,Bún Bò Gân,"[7.94, 9.37]","[2.41, 5.08]",4
Clifford Golden,14,502,Cafe Nhơn,"[9.05, 9.83]","[0.37, 1.25]",5
Clifford Golden,14,911,Cafe Long,"[8.444529475534491, 18.559999999999803]","[1.41, 4.318907354801446]",2
Clifford Golden,14,2062,Tượng Đài Quang Trung,"[8.056798345627094, 22.929999999999715]","[0.02, 0.9000000000000001]",3
Clifford Golden,14,173,Khách sạn Ngọc Thương,"[21.09661906524097, 22.000000000000117]","[0.29, 1.5110986411215046]",1
Clifford Golden,14,1028,Bún Bò Hẻm,"[9.85, 10.72]","[0.14, 0.26]",4
Clifford Golden,14,481,Cà Phê Mận,"[3.85, 4.05]","[2.6, 11.06]",1
Clifford Golden,14,2041,Cháo lòng bánh hỏi Tư Hạnh,"[3.431316173141571, 12.549999999999914]","[0.06, 0.55]",1
Clifford Golden,14,1174,Quán Ăn Chín Chè,"[17.94, 18.49]","[0.01, 0.98]",1
Clifford Golden,14,122,Ý Linh Hotel,"[19.59, 22.01]","[0.14, 0.91]",1
Clifford Golden,14,1208,Phở Cô Mười,"[3.5330989961274675, 17.43999999999981]","[0.2, 0.54]",3
Clifford Golden,14,2078,Tuyệt tình Cốc,"[12.714858042813862, 22.879999999999846]","[0.13, 2.2199999999999953]",1
Clifford Golden,14,1892,Cơm Mậu,"[15.338157818592993, 17.8900000000002]","[0.6900000000000001, 2.8799999999999812]",5
Clifford Golden,14,468,HUG COFFEE SHOP,"[1.51, 1.71]","[0.85, 11.96]",5
Clifford Golden,14,2064,Núi Vũng Chua,"[1.8871723681430348, 9.469999999999992]","[0.81, 2.45999999999999]",1
Harold Graves,15,2069,Mộ Hàn Mặc Tử,"[13.362447766856015, 16.970000000000134]","[0.11, 0.53]",5
Harold Graves,15,1006,Quán Cơm Chay Bồ Đề,"[19.74, 20.86]","[0.32, 2.06]",2
Harold Graves,15,1486,Quán trứng vịt chiên mắm cô Thanh,"[10.15, 10.6]","[0.33, 5.21]",4
Harold Graves,15,988,Bánh Cuốn Nóng,"[20.06, 20.4]","[0.94, 2.13]",1
Harold Graves,15,345,FLC City Hotel Beach Quy Nhon,"[8.326720090354437, 9.789999999999983]","[0.24, 1.3600000000000003]",3
Harold Graves,15,350,Khách sạn Hữu Phước,"[4.3, 5.16]","[0.81, 1.89]",5
Harold Graves,15,1642,Bếp Nhà Xứ Nẫu,"[5.3220001761742814, 16.179999999999893]","[0.03, 2.5499999999999883]",1
Harold Graves,15,2052,Mũi Tấn,"[10.21, 10.68]","[1.42, 3.0]",1
Harold Graves,15,1574,Nhà hàng Vườn Phố,"[15.555988449712165, 21.750000000000686]","[0.11, 2.1900000000000004]",3
Harold Graves,15,1027,Bún Bò Gân,"[15.82, 17.05]","[0.79, 2.21]",5
Harold Graves,15,911,Cafe Long,"[7.844529475534504, 13.199999999999916]","[0.58, 4.018907354801453]",2
Harold Graves,15,1939,Mì Cay Sasin,"[15.08, 15.73]","[0.73, 1.93]",1
Harold Graves,15,695,CỘNG TRÀ CHANH QUY NHƠN,"[7.18859267057185, 19.839999999999783]","[0.27, 0.7777393052797494]",3
Harold Graves,15,357,LaCas Hotel Quy Nhơn,"[3.841871475906647, 9.659999999999947]","[1.24, 4.748856338224986]",1
Harold Graves,15,173,Khách sạn Ngọc Thương,"[19.656619065240744, 22.240000000000155]","[0.32, 1.5610986411215046]",1
Harold Graves,15,1028,Bún Bò Hẻm,"[1.79, 2.99]","[0.33, 3.24]",5
Harold Graves,15,481,Cà Phê Mận,"[20.11, 20.81]","[0.72, 1.87]",1
Harold Graves,15,2041,Cháo lòng bánh hỏi Tư Hạnh,"[6.6013161731415035, 12.869999999999907]","[0.14, 0.6600000000000001]",5
Harold Graves,15,1174,Quán Ăn Chín Chè,"[14.26, 14.81]","[1.13, 3.29]",2
Harold Graves,15,2077,Bãi Xếp,"[13.17168738541992, 14.049999999999983]","[0.29, 2.5599999999999987]",5
Harold Graves,15,1208,Phở Cô Mười,"[6.283098996127409, 14.299999999999876]","[0.14, 0.6700000000000002]",2
Harold Graves,15,2078,Tuyệt tình Cốc,"[14.124858042813832, 17.419999999999966]","[0.54, 2.46999999999999]",5
Harold Graves,15,468,HUG COFFEE SHOP,"[9.43, 9.55]","[0.26, 0.52]",3
Harold Graves,15,2064,Núi Vũng Chua,"[8.10717236814304, 9.939999999999982]","[0.6, 2.229999999999995]",2
Thaddeus Sorrells,16,2069,Mộ Hàn Mặc Tử,"[11.162447766856062, 16.350000000000037]","[0.23, 0.5700000000000001]",2
Thaddeus Sorrells,16,1006,Quán Cơm Chay Bồ Đề,"[9.64, 10.47]","[2.4, 9.57]",5
Thaddeus Sorrells,16,1486,Quán trứng vịt chiên mắm cô Thanh,"[8.36, 8.69]","[4.46, 8.44]",2
Thaddeus Sorrells,16,988,Bánh Cuốn Nóng,"[10.29, 10.47]","[1.61, 7.38]",3
Thaddeus Sorrells,16,350,Khách sạn Hữu Phước,"[0.05, 0.77]","[3.81, 9.42]",2
Thaddeus Sorrells,16,1642,Bếp Nhà Xứ Nẫu,"[9.432000176174286, 17.539999999999864]","[0.98, 2.379999999999992]",5
Thaddeus Sorrells,16,502,Cafe Nhơn,"[11.93, 12.56]","[0.22, 0.7]",5
Thaddeus Sorrells,16,911,Cafe Long,"[6.074529475534542, 15.759999999999861]","[0.92, 4.368907354801445]",1
Thaddeus Sorrells,16,2096,Chợ Đêm Quy Nhơn,"[16.83147523858975, 21.120000000000346]","[0.41000000000000003, 2.1200000000000006]",3
Thaddeus Sorrells,16,1939,Mì Cay Sasin,"[4.24, 5.68]","[1.98, 12.22]",3
Thaddeus Sorrells,16,695,CỘNG TRÀ CHANH QUY NHƠN,"[8.698592670571818, 18.329999999999817]","[0.21, 0.7477393052797494]",1
Thaddeus Sorrells,16,1088,Hải Sản 7 Dũng,"[13.38, 14.38]","[2.7, 3.26]",3
Thaddeus Sorrells,16,357,LaCas Hotel Quy Nhơn,"[7.12187147590665, 19.559999999999736]","[1.92, 5.588856338224968]",1
Thaddeus Sorrells,16,173,Khách sạn Ngọc Thương,"[20.516619065240878, 22.630000000000216]","[0.42, 1.5910986411215047]",1
Thaddeus Sorrells,16,1028,Bún Bò Hẻm,"[0.14, 1.01]","[1.53, 6.51]",1
Thaddeus Sorrells,16,481,Cà Phê Mận,"[4.36, 4.9]","[1.14, 6.98]",5
Thaddeus Sorrells,16,2041,Cháo lòng bánh hỏi Tư Hạnh,"[6.331316173141509, 16.799999999999823]","[0.18, 0.5]",3
Thaddeus Sorrells,16,1174,Quán Ăn Chín Chè,"[13.1, 13.18]","[1.46, 2.16]",2
Thaddeus Sorrells,16,840,Born the 2021,"[19.44, 22.78]","[0.14, 0.33]",1
Thaddeus Sorrells,16,1208,Phở Cô Mười,"[5.2230989961274314, 17.719999999999803]","[0.04, 0.51]",5
Thaddeus Sorrells,16,2078,Tuyệt tình Cốc,"[15.574858042813801, 16.77999999999998]","[0.73, 2.9599999999999795]",5
Thaddeus Sorrells,16,1892,Cơm Mậu,"[13.778157818593026, 19.080000000000386]","[0.91, 2.039999999999999]",2
Thaddeus Sorrells,16,468,HUG COFFEE SHOP,"[14.1, 14.38]","[2.76, 5.9]",4
Justin Wood,17,2069,Mộ Hàn Mặc Tử,"[12.832447766856026, 16.610000000000078]","[0.02, 0.5800000000000001]",1
Justin Wood,17,1486,Quán trứng vịt chiên mắm cô Thanh,"[1.15, 1.36]","[4.06, 9.41]",1
Justin Wood,17,988,Bánh Cuốn Nóng,"[6.35, 7.11]","[1.41, 6.07]",2
Justin Wood,17,350,Khách sạn Hữu Phước,"[23.02, 23.46]","[0.06, 0.15]",3
Justin Wood,17,1692,Nhà Hàng Hoa Biển Kỳ Co,"[11.45118693528565, 14.039999999999955]","[1.05, 4.109999999999976]",2
Justin Wood,17,1642,Bếp Nhà Xứ Nẫu,"[8.792000176174286, 18.049999999999855]","[0.8300000000000001, 2.849999999999982]",1
Justin Wood,17,2052,Mũi Tấn,"[7.16, 7.43]","[4.52, 8.82]",5
Justin Wood,17,711,King Coffee,"[18.16, 23.44]","[0.04, 0.08]",1
Justin Wood,17,911,Cafe Long,"[6.394529475534535, 20.93999999999975]","[1.31, 3.20890735480147]",2
Justin Wood,17,1939,Mì Cay Sasin,"[15.95, 16.3]","[3.06, 6.31]",1
Justin Wood,17,695,CỘNG TRÀ CHANH QUY NHƠN,"[9.028592670571811, 23.269999999999712]","[0.03, 0.7577393052797494]",3
Justin Wood,17,1088,Hải Sản 7 Dũng,"[5.62, 6.49]","[2.02, 2.65]",4
Justin Wood,17,357,LaCas Hotel Quy Nhơn,"[3.841871475906647, 17.049999999999788]","[0.64, 5.718856338224965]",1
Justin Wood,17,173,Khách sạn Ngọc Thương,"[21.196619065240984, 22.230000000000153]","[0.26, 1.6310986411215047]",3
Justin Wood,17,1028,Bún Bò Hẻm,"[6.35, 6.97]","[5.93, 10.02]",3
Justin Wood,17,481,Cà Phê Mận,"[7.17, 7.29]","[7.11, 14.1]",3
Justin Wood,17,2041,Cháo lòng bánh hỏi Tư Hạnh,"[4.91131617314154, 17.849999999999802]","[0.09, 0.52]",3
Justin Wood,17,1174,Quán Ăn Chín Chè,"[17.03, 17.64]","[0.53, 1.29]",4
Justin Wood,17,1461,Phở miến,"[18.1, 23.82]","[0.02, 0.05]",2
Justin Wood,17,837,Cafe Holy,"[10.62, 11.89]","[1.29, 9.04]",1
Justin Wood,17,1364,Tiệm mì quảng Cô Út,"[17.39, 17.62]","[0.72, 5.61]",2
Justin Wood,17,1208,Phở Cô Mười,"[2.613098996127487, 13.449999999999894]","[0.09, 0.7300000000000002]",1
Justin Wood,17,2078,Tuyệt tình Cốc,"[14.544858042813823, 16.329999999999988]","[0.41000000000000003, 2.8799999999999812]",5
Justin Wood,17,1892,Cơm Mậu,"[14.498157818593011, 16.80000000000003]","[0.87, 2.979999999999979]",3
Patrick Vass,18,2069,Mộ Hàn Mặc Tử,"[14.572447766855989, 16.200000000000014]","[0.01, 0.5700000000000001]",2
Patrick Vass,18,1486,Quán trứng vịt chiên mắm cô Thanh,"[0.36, 0.76]","[1.07, 3.13]",5
Patrick Vass,18,350,Khách sạn Hữu Phước,"[6.43, 7.42]","[3.53, 4.93]",3
Patrick Vass,18,2052,Mũi Tấn,"[21.38, 22.43]","[0.05, 0.51]",2
Patrick Vass,18,927,Phố Ẩm Thực Hoa Lư,"[15.01887642145599, 19.530000000000253]","[0.53, 4.469999999999969]",3
Patrick Vass,18,1027,Bún Bò Gân,"[15.08, 15.62]","[0.79, 2.36]",5
Patrick Vass,18,911,Cafe Long,"[6.704529475534528, 12.939999999999921]","[0.33, 3.4189073548014655]",1
Patrick Vass,18,1939,Mì Cay Sasin,"[18.17, 19.71]","[0.68, 3.35]",5
Patrick Vass,18,695,CỘNG TRÀ CHANH QUY NHƠN,"[8.458592670571823, 14.719999999999894]","[0.19, 0.5777393052797493]",1
Patrick Vass,18,357,LaCas Hotel Quy Nhơn,"[4.471871475906648, 8.219999999999978]","[1.71, 4.99885633822498]",3
Patrick Vass,18,173,Khách sạn Ngọc Thương,"[19.936619065240787, 22.180000000000145]","[0.41000000000000003, 1.3910986411215045]",1
Patrick Vass,18,1028,Bún Bò Hẻm,"[21.01, 21.8]","[0.51, 1.56]",4
Patrick Vass,18,481,Cà Phê Mận,"[15.39, 15.64]","[0.94, 2.18]",3
Patrick Vass,18,2041,Cháo lòng bánh hỏi Tư Hạnh,"[6.491316173141506, 15.739999999999846]","[0.02, 0.6500000000000001]",2
Patrick Vass,18,1174,Quán Ăn Chín Chè,"[8.37, 9.29]","[2.23, 4.8]",1
Patrick Vass,18,2094,Eo gió,"[12.508101522528223, 17.919999999999938]","[0.99, 2.5499999999999883]",5
Patrick Vass,18,1364,Tiệm mì quảng Cô Út,"[23.53, 23.62]","[0.04, 0.06]",2
Patrick Vass,18,1208,Phở Cô Mười,"[7.713098996127378, 14.459999999999873]","[0.07, 0.5900000000000001]",3
Patrick Vass,18,468,HUG COFFEE SHOP,"[7.92, 8.12]","[2.11, 7.32]",3
Patrick Vass,18,2064,Núi Vũng Chua,"[1.2071723681430342, 9.689999999999987]","[0.05, 2.229999999999995]",2
Megan Moore,19,2069,Mộ Hàn Mặc Tử,"[15.522447766855969, 16.190000000000012]","[0.15, 0.6000000000000001]",2
Megan Moore,19,1006,Quán Cơm Chay Bồ Đề,"[8.49, 8.69]","[3.86, 10.39]",2
Megan Moore,19,1486,Quán trứng vịt chiên mắm cô Thanh,"[4.68, 5.17]","[0.93, 8.22]",4
Megan Moore,19,988,Bánh Cuốn Nóng,"[21.62, 22.39]","[0.03, 1.22]",4
Megan Moore,19,345,FLC City Hotel Beach Quy Nhon,"[8.036720090354443, 10.769999999999962]","[0.23, 1.1]",4
Megan Moore,19,350,Khách sạn Hữu Phước,"[18.24, 18.7]","[0.03, 0.14]",3
Megan Moore,19,1642,Bếp Nhà Xứ Nẫu,"[3.43200017617428, 12.889999999999963]","[0.11, 2.7399999999999842]",4
Megan Moore,19,502,Cafe Nhơn,"[4.01, 5.87]","[0.22, 2.78]",3
Megan Moore,19,911,Cafe Long,"[8.254529475534495, 20.399999999999764]","[0.38, 4.1189073548014505]",1
Megan Moore,19,695,CỘNG TRÀ CHANH QUY NHƠN,"[7.818592670571837, 18.539999999999814]","[0.09, 0.8077393052797495]",3
Megan Moore,19,1088,Hải Sản 7 Dũng,"[0.0, 0.56]","[0.0, 9.2]",2
Megan Moore,19,481,Cà Phê Mận,"[0.06, 0.39]","[5.55, 16.53]",2
Megan Moore,19,2041,Cháo lòng bánh hỏi Tư Hạnh,"[4.941316173141539, 12.039999999999925]","[0.15, 0.6100000000000001]",5
Megan Moore,19,1174,Quán Ăn Chín Chè,"[6.9, 7.05]","[5.09, 11.47]",3
Megan Moore,19,1364,Tiệm mì quảng Cô Út,"[13.13, 14.2]","[3.65, 8.06]",3
Megan Moore,19,1208,Phở Cô Mười,"[5.233098996127431, 12.179999999999922]","[0.06, 0.6500000000000001]",1
Megan Moore,19,468,HUG COFFEE SHOP,"[3.56, 4.3]","[2.45, 7.8]",1
Megan Moore,19,2064,Núi Vũng Chua,"[1.037172368143034, 9.499999999999991]","[0.37, 2.2999999999999936]",1
Marilyn Aquino,20,2069,Mộ Hàn Mặc Tử,"[15.142447766855977, 16.980000000000135]","[0.09, 0.6300000000000001]",5
Marilyn Aquino,20,1006,Quán Cơm Chay Bồ Đề,"[12.39, 13.03]","[0.16, 2.78]",5
Marilyn Aquino,20,1486,Quán trứng vịt chiên mắm cô Thanh,"[2.27, 2.48]","[3.86, 13.89]",3
Marilyn Aquino,20,988,Bánh Cuốn Nóng,"[8.24, 8.62]","[1.01, 2.28]",4
Marilyn Aquino,20,2067,Ghềnh Ráng Tiên Sa,"[7.73462871090139, 14.52999999999999]","[0.8200000000000001, 2.2599999999999945]",1
Marilyn Aquino,20,2052,Mũi Tấn,"[19.32, 19.4]","[0.75, 1.04]",3
Marilyn Aquino,20,927,Phố Ẩm Thực Hoa Lư,"[14.788876421455996, 20.02000000000033]","[0.37, 3.0699999999999985]",1
Marilyn Aquino,20,1574,Nhà hàng Vườn Phố,"[15.865988449712159, 19.80000000000038]","[0.09, 1.9200000000000004]",3
Marilyn Aquino,20,2105,Tour Cù Lao Xanh - Quy Nhơn,"[8.15, 9.35]","[0.33, 8.83]",5
Marilyn Aquino,20,1027,Bún Bò Gân,"[17.83, 18.57]","[0.18, 0.51]",2
Marilyn Aquino,20,502,Cafe Nhơn,"[22.08, 22.8]","[0.03, 0.23]",1
Marilyn Aquino,20,911,Cafe Long,"[5.284529475534558, 12.849999999999923]","[0.6900000000000001, 3.148907354801471]",2
Marilyn Aquino,20,695,CỘNG TRÀ CHANH QUY NHƠN,"[9.678592670571797, 11.16999999999997]","[0.09, 0.6077393052797493]",2
Marilyn Aquino,20,357,LaCas Hotel Quy Nhơn,"[6.231871475906649, 14.739999999999839]","[1.02, 5.02885633822498]",3
Marilyn Aquino,20,2062,Tượng Đài Quang Trung,"[3.9967983456271803, 12.539999999999935]","[0.02, 0.8]",3
Marilyn Aquino,20,173,Khách sạn Ngọc Thương,"[19.89661906524078, 21.940000000000108]","[0.33, 1.3010986411215044]",2
Marilyn Aquino,20,481,Cà Phê Mận,"[19.12, 19.79]","[0.93, 2.34]",5
Marilyn Aquino,20,2041,Cháo lòng bánh hỏi Tư Hạnh,"[7.23131617314149, 10.689999999999953]","[0.01, 0.5800000000000001]",2
Marilyn Aquino,20,1174,Quán Ăn Chín Chè,"[9.52, 10.37]","[2.81, 11.09]",2
Marilyn Aquino,20,1208,Phở Cô Mười,"[5.253098996127431, 8.53]","[0.18, 0.54]",4
Marilyn Aquino,20,2078,Tuyệt tình Cốc,"[16.94280251821897, 18.060000000000144]","[1.82, 7.606181728591167]",2
Marilyn Aquino,20,468,HUG COFFEE SHOP,"[16.84, 17.36]","[0.67, 4.85]",2
Jesse Apel,21,2069,Mộ Hàn Mặc Tử,"[12.322447766856037, 16.95000000000013]","[0.2, 0.6300000000000001]",1
Jesse Apel,21,1006,Quán Cơm Chay Bồ Đề,"[13.16, 13.24]","[0.25, 0.47]",5
Jesse Apel,21,1486,Quán trứng vịt chiên mắm cô Thanh,"[15.52, 16.15]","[1.59, 3.39]",4
Jesse Apel,21,988,Bánh Cuốn Nóng,"[1.09, 1.87]","[2.24, 17.19]",4
Jesse Apel,21,1642,Bếp Nhà Xứ Nẫu,"[10.542000176174287, 16.84999999999988]","[0.67, 2.179999999999996]",3
Jesse Apel,21,2052,Mũi Tấn,"[14.68, 15.53]","[0.26, 2.38]",5
